step,t_sec,timestamp_utc,frame_id_hex,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,can_heartbeat_ok,warning_tag,control_action,risk_level
3427,342.7,2026-04-22T08:40:40.308673+00:00,0x18F190A0,147,3,2,1,219,0,0,0,1,,FORWARD,normal
3428,342.8,2026-04-22T08:40:40.308853+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3428,342.8,2026-04-22T08:40:40.308853+00:00,0x18F182A0,156,57,156,117,0,0,0,0,1,,FORWARD,normal
3428,342.8,2026-04-22T08:40:40.308853+00:00,0x18F183A0,144,1,59,0,138,3,120,3,1,,FORWARD,normal
3428,342.8,2026-04-22T08:40:40.308853+00:00,0x18F184A0,125,101,54,55,87,112,68,58,1,,FORWARD,normal
3428,342.8,2026-04-22T08:40:40.308853+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3428,342.8,2026-04-22T08:40:40.308853+00:00,0x18F189A0,29,0,6,0,0,0,0,0,1,,FORWARD,normal
3428,342.8,2026-04-22T08:40:40.308853+00:00,0x18F190A0,120,3,2,1,220,0,0,0,1,,FORWARD,normal
3429,342.9,2026-04-22T08:40:40.309031+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3429,342.9,2026-04-22T08:40:40.309031+00:00,0x18F182A0,157,59,154,119,0,0,0,0,1,,FORWARD,normal
3429,342.9,2026-04-22T08:40:40.309031+00:00,0x18F183A0,144,1,61,0,146,3,102,3,1,,FORWARD,normal
3429,342.9,2026-04-22T08:40:40.309031+00:00,0x18F184A0,125,101,54,56,87,110,68,58,1,,FORWARD,normal
3429,342.9,2026-04-22T08:40:40.309031+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3429,342.9,2026-04-22T08:40:40.309031+00:00,0x18F189A0,28,0,6,0,0,0,0,0,1,,FORWARD,normal
3429,342.9,2026-04-22T08:40:40.309031+00:00,0x18F190A0,102,3,2,1,219,0,0,0,1,,FORWARD,normal
3430,343.0,2026-04-22T08:40:40.309211+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3430,343.0,2026-04-22T08:40:40.309211+00:00,0x18F182A0,158,58,154,117,0,0,0,0,1,,FORWARD,normal
3430,343.0,2026-04-22T08:40:40.309211+00:00,0x18F183A0,144,1,62,0,149,3,115,3,1,,FORWARD,normal
3430,343.0,2026-04-22T08:40:40.309211+00:00,0x18F184A0,125,101,54,56,87,112,68,58,1,,FORWARD,normal
3430,343.0,2026-04-22T08:40:40.309211+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3430,343.0,2026-04-22T08:40:40.309211+00:00,0x18F189A0,28,0,6,0,0,0,0,0,1,,FORWARD,normal
3430,343.0,2026-04-22T08:40:40.309211+00:00,0x18F190A0,115,3,2,1,216,0,0,0,1,,FORWARD,normal
3431,343.1,2026-04-22T08:40:40.309440+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3431,343.1,2026-04-22T08:40:40.309440+00:00,0x18F182A0,157,57,156,118,0,0,0,0,1,,FORWARD,normal
3431,343.1,2026-04-22T08:40:40.309440+00:00,0x18F183A0,144,1,63,0,146,3,101,3,1,,FORWARD,normal
3431,343.1,2026-04-22T08:40:40.309440+00:00,0x18F184A0,125,101,54,55,87,110,68,58,1,,FORWARD,normal
3431,343.1,2026-04-22T08:40:40.309440+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3431,343.1,2026-04-22T08:40:40.309440+00:00,0x18F189A0,27,0,7,0,0,0,0,0,1,,FORWARD,normal
3431,343.1,2026-04-22T08:40:40.309440+00:00,0x18F190A0,101,3,2,1,219,0,0,0,1,,FORWARD,normal
3432,343.2,2026-04-22T08:40:40.309641+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3432,343.2,2026-04-22T08:40:40.309641+00:00,0x18F182A0,156,57,155,120,0,0,0,0,1,,FORWARD,normal
3432,343.2,2026-04-22T08:40:40.309641+00:00,0x18F183A0,144,1,66,0,144,3,116,3,1,,FORWARD,normal
3432,343.2,2026-04-22T08:40:40.309641+00:00,0x18F184A0,125,101,54,54,87,111,68,58,1,,FORWARD,normal
3432,343.2,2026-04-22T08:40:40.309641+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3432,343.2,2026-04-22T08:40:40.309641+00:00,0x18F189A0,26,0,6,0,0,0,0,0,1,,FORWARD,normal
3432,343.2,2026-04-22T08:40:40.309641+00:00,0x18F190A0,116,3,2,1,219,0,0,0,1,,FORWARD,normal
3433,343.3,2026-04-22T08:40:40.309827+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3433,343.3,2026-04-22T08:40:40.309827+00:00,0x18F182A0,156,57,157,118,0,0,0,0,1,,FORWARD,normal
3433,343.3,2026-04-22T08:40:40.309827+00:00,0x18F183A0,144,1,67,0,143,3,113,3,1,,FORWARD,normal
3433,343.3,2026-04-22T08:40:40.309827+00:00,0x18F184A0,125,102,54,55,87,109,68,58,1,,FORWARD,normal
3433,343.3,2026-04-22T08:40:40.309827+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3433,343.3,2026-04-22T08:40:40.309827+00:00,0x18F189A0,26,0,7,0,0,0,0,0,1,,FORWARD,normal
3433,343.3,2026-04-22T08:40:40.309827+00:00,0x18F190A0,113,3,2,1,220,0,0,0,1,,FORWARD,normal
3434,343.4,2026-04-22T08:40:40.310008+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3434,343.4,2026-04-22T08:40:40.310008+00:00,0x18F182A0,155,58,155,118,0,0,0,0,1,,FORWARD,normal
3434,343.4,2026-04-22T08:40:40.310008+00:00,0x18F183A0,144,1,67,0,147,3,119,3,1,,FORWARD,normal
3434,343.4,2026-04-22T08:40:40.310008+00:00,0x18F184A0,125,101,54,55,87,113,68,58,1,,FORWARD,normal
3434,343.4,2026-04-22T08:40:40.310008+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3434,343.4,2026-04-22T08:40:40.310008+00:00,0x18F189A0,25,0,6,0,0,0,0,0,1,,FORWARD,normal
3434,343.4,2026-04-22T08:40:40.310008+00:00,0x18F190A0,119,3,2,1,219,0,0,0,1,,FORWARD,normal
3435,343.5,2026-04-22T08:40:40.310188+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3435,343.5,2026-04-22T08:40:40.310188+00:00,0x18F182A0,158,59,156,119,0,0,0,0,1,,FORWARD,normal
3435,343.5,2026-04-22T08:40:40.310188+00:00,0x18F183A0,144,1,68,0,146,3,149,3,1,,FORWARD,normal
3435,343.5,2026-04-22T08:40:40.310188+00:00,0x18F184A0,125,101,54,55,87,112,68,58,1,,FORWARD,normal
3435,343.5,2026-04-22T08:40:40.310188+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3435,343.5,2026-04-22T08:40:40.310188+00:00,0x18F189A0,24,0,6,0,0,0,0,0,1,,FORWARD,normal
3435,343.5,2026-04-22T08:40:40.310188+00:00,0x18F190A0,149,3,2,1,219,0,0,0,1,,FORWARD,normal
3436,343.6,2026-04-22T08:40:40.310370+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3436,343.6,2026-04-22T08:40:40.310370+00:00,0x18F182A0,157,58,155,118,0,0,0,0,1,,FORWARD,normal
3436,343.6,2026-04-22T08:40:40.310370+00:00,0x18F183A0,144,1,69,0,158,3,141,3,1,,FORWARD,normal
3436,343.6,2026-04-22T08:40:40.310370+00:00,0x18F184A0,125,101,54,55,87,111,68,58,1,,FORWARD,normal
3436,343.6,2026-04-22T08:40:40.310370+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3436,343.6,2026-04-22T08:40:40.310370+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,FORWARD,normal
3436,343.6,2026-04-22T08:40:40.310370+00:00,0x18F190A0,141,3,2,1,218,0,0,0,1,,FORWARD,normal
3437,343.7,2026-04-22T08:40:40.310549+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3437,343.7,2026-04-22T08:40:40.310549+00:00,0x18F182A0,157,58,157,118,0,0,0,0,1,,FORWARD,normal
3437,343.7,2026-04-22T08:40:40.310549+00:00,0x18F183A0,144,1,69,0,140,3,145,3,1,,FORWARD,normal
3437,343.7,2026-04-22T08:40:40.310549+00:00,0x18F184A0,125,101,54,55,87,111,68,58,1,,FORWARD,normal
3437,343.7,2026-04-22T08:40:40.310549+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3437,343.7,2026-04-22T08:40:40.310549+00:00,0x18F189A0,23,0,6,0,0,0,0,0,1,,FORWARD,normal
3437,343.7,2026-04-22T08:40:40.310549+00:00,0x18F190A0,145,3,2,1,218,0,0,0,1,,FORWARD,normal
3438,343.8,2026-04-22T08:40:40.310728+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3438,343.8,2026-04-22T08:40:40.310728+00:00,0x18F182A0,157,57,157,117,0,0,0,0,1,,FORWARD,normal
3438,343.8,2026-04-22T08:40:40.310728+00:00,0x18F183A0,144,1,71,0,145,3,124,3,1,,FORWARD,normal
3438,343.8,2026-04-22T08:40:40.310728+00:00,0x18F184A0,125,101,54,55,87,110,68,58,1,,FORWARD,normal
3438,343.8,2026-04-22T08:40:40.310728+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3438,343.8,2026-04-22T08:40:40.310728+00:00,0x18F189A0,22,0,6,0,0,0,0,0,1,,FORWARD,normal
3438,343.8,2026-04-22T08:40:40.310728+00:00,0x18F190A0,124,3,2,1,220,0,0,0,1,,FORWARD,normal
3439,343.9,2026-04-22T08:40:40.310906+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3439,343.9,2026-04-22T08:40:40.310906+00:00,0x18F182A0,160,57,154,117,0,0,0,0,1,,FORWARD,normal
3439,343.9,2026-04-22T08:40:40.310906+00:00,0x18F183A0,144,1,72,0,144,3,122,3,1,,FORWARD,normal
3439,343.9,2026-04-22T08:40:40.310906+00:00,0x18F184A0,125,101,54,55,87,112,68,58,1,,FORWARD,normal
3439,343.9,2026-04-22T08:40:40.310906+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3439,343.9,2026-04-22T08:40:40.310906+00:00,0x18F189A0,21,0,6,0,0,0,0,0,1,,FORWARD,normal
3439,343.9,2026-04-22T08:40:40.310906+00:00,0x18F190A0,122,3,2,1,219,0,0,0,1,,FORWARD,normal
3440,344.0,2026-04-22T08:40:40.311088+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3440,344.0,2026-04-22T08:40:40.311088+00:00,0x18F182A0,155,54,156,118,0,0,0,0,1,,FORWARD,normal
3440,344.0,2026-04-22T08:40:40.311088+00:00,0x18F183A0,144,1,73,0,152,3,129,3,1,,FORWARD,normal
3440,344.0,2026-04-22T08:40:40.311088+00:00,0x18F184A0,125,101,54,55,87,113,68,58,1,,FORWARD,normal
3440,344.0,2026-04-22T08:40:40.311088+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3440,344.0,2026-04-22T08:40:40.311088+00:00,0x18F189A0,21,0,5,0,0,0,0,0,1,,FORWARD,normal
3440,344.0,2026-04-22T08:40:40.311088+00:00,0x18F190A0,129,3,2,1,219,0,0,0,1,,FORWARD,normal
3441,344.1,2026-04-22T08:40:40.311266+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3441,344.1,2026-04-22T08:40:40.311266+00:00,0x18F182A0,157,58,155,120,0,0,0,0,1,,FORWARD,normal
3441,344.1,2026-04-22T08:40:40.311266+00:00,0x18F183A0,144,1,75,0,153,3,126,3,1,,FORWARD,normal
3441,344.1,2026-04-22T08:40:40.311266+00:00,0x18F184A0,125,101,54,55,87,112,68,58,1,,FORWARD,normal
3441,344.1,2026-04-22T08:40:40.311266+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3441,344.1,2026-04-22T08:40:40.311266+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,,FORWARD,normal
3441,344.1,2026-04-22T08:40:40.311266+00:00,0x18F190A0,126,3,2,1,220,0,0,0,1,,FORWARD,normal
3442,344.2,2026-04-22T08:40:40.311447+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3442,344.2,2026-04-22T08:40:40.311447+00:00,0x18F182A0,160,56,156,119,0,0,0,0,1,,FORWARD,normal
3442,344.2,2026-04-22T08:40:40.311447+00:00,0x18F183A0,144,1,76,0,181,3,135,3,1,,FORWARD,normal
3442,344.2,2026-04-22T08:40:40.311447+00:00,0x18F184A0,125,101,54,55,87,113,68,58,1,,FORWARD,normal
3442,344.2,2026-04-22T08:40:40.311447+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3442,344.2,2026-04-22T08:40:40.311447+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,,FORWARD,normal
3442,344.2,2026-04-22T08:40:40.311447+00:00,0x18F190A0,135,3,2,1,218,0,0,0,1,,FORWARD,normal
3443,344.3,2026-04-22T08:40:40.311680+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3443,344.3,2026-04-22T08:40:40.311680+00:00,0x18F182A0,156,57,156,118,0,0,0,0,1,,FORWARD,normal
3443,344.3,2026-04-22T08:40:40.311680+00:00,0x18F183A0,144,1,78,0,156,3,119,3,1,,FORWARD,normal
3443,344.3,2026-04-22T08:40:40.311680+00:00,0x18F184A0,124,101,54,55,87,111,68,58,1,,FORWARD,normal
3443,344.3,2026-04-22T08:40:40.311680+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3443,344.3,2026-04-22T08:40:40.311680+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,,FORWARD,normal
3443,344.3,2026-04-22T08:40:40.311680+00:00,0x18F190A0,119,3,2,1,219,0,0,0,1,,FORWARD,normal
3444,344.4,2026-04-22T08:40:40.311865+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3444,344.4,2026-04-22T08:40:40.311865+00:00,0x18F182A0,160,57,155,117,0,0,0,0,1,,FORWARD,normal
3444,344.4,2026-04-22T08:40:40.311865+00:00,0x18F183A0,144,1,79,0,164,3,101,3,1,,FORWARD,normal
3444,344.4,2026-04-22T08:40:40.311865+00:00,0x18F184A0,125,101,54,56,87,112,68,58,1,,FORWARD,normal
3444,344.4,2026-04-22T08:40:40.311865+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3444,344.4,2026-04-22T08:40:40.311865+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,,FORWARD,normal
3444,344.4,2026-04-22T08:40:40.311865+00:00,0x18F190A0,101,3,2,1,220,0,0,0,1,,FORWARD,normal
3445,344.5,2026-04-22T08:40:40.312045+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,FORWARD,normal
3445,344.5,2026-04-22T08:40:40.312045+00:00,0x18F182A0,159,58,155,116,0,0,0,0,1,,FORWARD,normal
3445,344.5,2026-04-22T08:40:40.312045+00:00,0x18F183A0,144,1,79,0,172,3,162,3,1,,FORWARD,normal
3445,344.5,2026-04-22T08:40:40.312045+00:00,0x18F184A0,125,101,54,56,87,112,68,58,1,,FORWARD,normal
3445,344.5,2026-04-22T08:40:40.312045+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,,FORWARD,normal
3445,344.5,2026-04-22T08:40:40.312045+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,,FORWARD,normal
3445,344.5,2026-04-22T08:40:40.312045+00:00,0x18F190A0,162,3,2,1,220,0,0,0,1,,FORWARD,normal
3446,344.6,2026-04-22T08:40:40.312227+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,speed_high,FORWARD,warning
3446,344.6,2026-04-22T08:40:40.312227+00:00,0x18F182A0,156,58,154,118,0,0,0,0,1,speed_high,FORWARD,warning
3446,344.6,2026-04-22T08:40:40.312227+00:00,0x18F183A0,144,1,80,0,161,3,140,3,1,speed_high,FORWARD,warning
3446,344.6,2026-04-22T08:40:40.312227+00:00,0x18F184A0,125,101,54,55,87,113,68,58,1,speed_high,FORWARD,warning
3446,344.6,2026-04-22T08:40:40.312227+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,speed_high,FORWARD,warning
3446,344.6,2026-04-22T08:40:40.312227+00:00,0x18F189A0,20,0,7,0,0,0,0,0,1,speed_high,FORWARD,warning
3446,344.6,2026-04-22T08:40:40.312227+00:00,0x18F190A0,140,3,2,1,219,0,0,0,1,speed_high,FORWARD,warning
3447,344.7,2026-04-22T08:40:40.312410+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,speed_high,FORWARD,warning
3447,344.7,2026-04-22T08:40:40.312410+00:00,0x18F182A0,159,57,156,118,0,0,0,0,1,speed_high,FORWARD,warning
3447,344.7,2026-04-22T08:40:40.312410+00:00,0x18F183A0,144,1,82,0,165,3,116,3,1,speed_high,FORWARD,warning
3447,344.7,2026-04-22T08:40:40.312410+00:00,0x18F184A0,124,101,54,56,87,110,68,58,1,speed_high,FORWARD,warning
3447,344.7,2026-04-22T08:40:40.312410+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,speed_high,FORWARD,warning
3447,344.7,2026-04-22T08:40:40.312410+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,speed_high,FORWARD,warning
3447,344.7,2026-04-22T08:40:40.312410+00:00,0x18F190A0,116,3,2,1,218,0,0,0,1,speed_high,FORWARD,warning
3448,344.8,2026-04-22T08:40:40.312593+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,speed_high,FORWARD,warning
3448,344.8,2026-04-22T08:40:40.312593+00:00,0x18F182A0,158,56,154,118,0,0,0,0,1,speed_high,FORWARD,warning
3448,344.8,2026-04-22T08:40:40.312593+00:00,0x18F183A0,144,1,83,0,179,3,122,3,1,speed_high,FORWARD,warning
3448,344.8,2026-04-22T08:40:40.312593+00:00,0x18F184A0,124,101,54,55,87,111,68,58,1,speed_high,FORWARD,warning
3448,344.8,2026-04-22T08:40:40.312593+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,speed_high,FORWARD,warning
3448,344.8,2026-04-22T08:40:40.312593+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,speed_high,FORWARD,warning
3448,344.8,2026-04-22T08:40:40.312593+00:00,0x18F190A0,122,3,2,1,220,0,0,0,1,speed_high,FORWARD,warning
3449,344.9,2026-04-22T08:40:40.312775+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,speed_high,FORWARD,warning
3449,344.9,2026-04-22T08:40:40.312775+00:00,0x18F182A0,159,58,155,119,0,0,0,0,1,speed_high,FORWARD,warning
3449,344.9,2026-04-22T08:40:40.312775+00:00,0x18F183A0,144,1,83,0,174,3,146,3,1,speed_high,FORWARD,warning
3449,344.9,2026-04-22T08:40:40.312775+00:00,0x18F184A0,124,101,54,55,87,113,68,58,1,speed_high,FORWARD,warning
3449,344.9,2026-04-22T08:40:40.312775+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,speed_high,FORWARD,warning
3449,344.9,2026-04-22T08:40:40.312775+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,speed_high,FORWARD,warning
3449,344.9,2026-04-22T08:40:40.312775+00:00,0x18F190A0,146,3,2,1,219,0,0,0,1,speed_high,FORWARD,warning
3450,345.0,2026-04-22T08:40:40.312957+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,speed_high,FORWARD,warning
3450,345.0,2026-04-22T08:40:40.312957+00:00,0x18F182A0,158,56,155,118,0,0,0,0,1,speed_high,FORWARD,warning
3450,345.0,2026-04-22T08:40:40.312957+00:00,0x18F183A0,144,1,84,0,174,3,136,3,1,speed_high,FORWARD,warning
3450,345.0,2026-04-22T08:40:40.312957+00:00,0x18F184A0,124,101,54,55,87,113,68,58,1,speed_high,FORWARD,warning
3450,345.0,2026-04-22T08:40:40.312957+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,speed_high,FORWARD,warning
3450,345.0,2026-04-22T08:40:40.312957+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,speed_high,FORWARD,warning
3450,345.0,2026-04-22T08:40:40.312957+00:00,0x18F190A0,136,3,2,1,220,0,0,0,1,speed_high,FORWARD,warning
3451,345.1,2026-04-22T08:40:40.313137+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,speed_high,FORWARD,warning
3451,345.1,2026-04-22T08:40:40.313137+00:00,0x18F182A0,160,57,155,117,0,0,0,0,1,speed_high,FORWARD,warning
3451,345.1,2026-04-22T08:40:40.313137+00:00,0x18F183A0,144,1,85,0,184,3,144,3,1,speed_high,FORWARD,warning
3451,345.1,2026-04-22T08:40:40.313137+00:00,0x18F184A0,124,101,54,55,87,112,68,58,1,speed_high,FORWARD,warning
3451,345.1,2026-04-22T08:40:40.313137+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,speed_high,FORWARD,warning
3451,345.1,2026-04-22T08:40:40.313137+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,speed_high,FORWARD,warning
3451,345.1,2026-04-22T08:40:40.313137+00:00,0x18F190A0,144,3,2,1,219,0,0,0,1,speed_high,FORWARD,warning
3452,345.2,2026-04-22T08:40:40.313319+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,speed_high,FORWARD,warning
3452,345.2,2026-04-22T08:40:40.313319+00:00,0x18F182A0,159,56,154,118,0,0,0,0,1,speed_high,FORWARD,warning
3452,345.2,2026-04-22T08:40:40.313319+00:00,0x18F183A0,144,1,88,0,148,3,119,3,1,speed_high,FORWARD,warning
3452,345.2,2026-04-22T08:40:40.313319+00:00,0x18F184A0,124,102,54,55,87,112,68,58,1,speed_high,FORWARD,warning
3452,345.2,2026-04-22T08:40:40.313319+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,speed_high,FORWARD,warning
3452,345.2,2026-04-22T08:40:40.313319+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,speed_high,FORWARD,warning
3452,345.2,2026-04-22T08:40:40.313319+00:00,0x18F190A0,119,3,2,1,221,0,0,0,1,speed_high,FORWARD,warning
3453,345.3,2026-04-22T08:40:40.313499+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,speed_high,FORWARD,warning
3453,345.3,2026-04-22T08:40:40.313499+00:00,0x18F182A0,161,57,155,119,0,0,0,0,1,speed_high,FORWARD,warning
3453,345.3,2026-04-22T08:40:40.313499+00:00,0x18F183A0,144,1,89,0,168,3,122,3,1,speed_high,FORWARD,warning
3453,345.3,2026-04-22T08:40:40.313499+00:00,0x18F184A0,124,101,54,56,87,111,68,58,1,speed_high,FORWARD,warning
3453,345.3,2026-04-22T08:40:40.313499+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,speed_high,FORWARD,warning
3453,345.3,2026-04-22T08:40:40.313499+00:00,0x18F189A0,20,0,7,0,0,0,0,0,1,speed_high,FORWARD,warning
3453,345.3,2026-04-22T08:40:40.313499+00:00,0x18F190A0,122,3,2,1,220,0,0,0,1,speed_high,FORWARD,warning
3454,345.4,2026-04-22T08:40:40.313762+00:00,0x18F181A0,115,2,0,53,92,27,12,2,1,speed_high,FORWARD,danger
3454,345.4,2026-04-22T08:40:40.313762+00:00,0x18F182A0,156,58,156,118,0,0,0,0,1,speed_high,FORWARD,danger
3454,345.4,2026-04-22T08:40:40.313762+00:00,0x18F183A0,144,1,90,0,169,3,122,3,1,speed_high,FORWARD,danger
3454,345.4,2026-04-22T08:40:40.313762+00:00,0x18F184A0,124,101,54,55,87,112,68,58,1,speed_high,FORWARD,danger
3454,345.4,2026-04-22T08:40:40.313762+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,speed_high,FORWARD,danger
3454,345.4,2026-04-22T08:40:40.313762+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,speed_high,FORWARD,danger
3454,345.4,2026-04-22T08:40:40.313762+00:00,0x18F190A0,122,3,2,1,219,0,0,0,1,speed_high,FORWARD,danger
3455,345.5,2026-04-22T08:40:40.313962+00:00,0x18F181A0,115,2,0,53,92,27,12,2,1,speed_high,FORWARD,danger
3455,345.5,2026-04-22T08:40:40.313962+00:00,0x18F182A0,158,57,156,117,0,0,0,0,1,speed_high,FORWARD,danger
3455,345.5,2026-04-22T08:40:40.313962+00:00,0x18F183A0,144,1,92,0,190,3,116,3,1,speed_high,FORWARD,danger
3455,345.5,2026-04-22T08:40:40.313962+00:00,0x18F184A0,124,101,54,55,87,111,68,58,1,speed_high,FORWARD,danger
3455,345.5,2026-04-22T08:40:40.313962+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,speed_high,FORWARD,danger
3455,345.5,2026-04-22T08:40:40.313962+00:00,0x18F189A0,20,0,7,0,0,0,0,0,1,speed_high,FORWARD,danger
3455,345.5,2026-04-22T08:40:40.313962+00:00,0x18F190A0,116,3,2,1,219,0,0,0,1,speed_high,FORWARD,danger
3456,345.6,2026-04-22T08:40:40.314150+00:00,0x18F181A0,115,2,0,53,92,27,12,2,1,speed_high,FORWARD,danger
3456,345.6,2026-04-22T08:40:40.314150+00:00,0x18F182A0,156,57,156,119,0,0,0,0,1,speed_high,FORWARD,danger
3456,345.6,2026-04-22T08:40:40.314150+00:00,0x18F183A0,144,1,92,0,190,3,137,3,1,speed_high,FORWARD,danger
3456,345.6,2026-04-22T08:40:40.314150+00:00,0x18F184A0,124,101,54,55,87,113,68,58,1,speed_high,FORWARD,danger
3456,345.6,2026-04-22T08:40:40.314150+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,speed_high,FORWARD,danger
3456,345.6,2026-04-22T08:40:40.314150+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,speed_high,FORWARD,danger
3456,345.6,2026-04-22T08:40:40.314150+00:00,0x18F190A0,137,3,2,1,217,0,0,0,1,speed_high,FORWARD,danger
3457,345.7,2026-04-22T08:40:40.314332+00:00,0x18F181A0,115,2,0,53,92,27,12,2,1,speed_high,FORWARD,danger
3457,345.7,2026-04-22T08:40:40.314332+00:00,0x18F182A0,156,56,154,117,0,0,0,0,1,speed_high,FORWARD,danger
3457,345.7,2026-04-22T08:40:40.314332+00:00,0x18F183A0,144,1,94,0,195,3,128,3,1,speed_high,FORWARD,danger
3457,345.7,2026-04-22T08:40:40.314332+00:00,0x18F184A0,124,101,54,56,87,112,68,58,1,speed_high,FORWARD,danger
3457,345.7,2026-04-22T08:40:40.314332+00:00,0x18F185A0,255,255,6,0,96,41,0,0,1,speed_high,FORWARD,danger
3457,345.7,2026-04-22T08:40:40.314332+00:00,0x18F189A0,20,0,6,0,0,0,0,0,1,speed_high,FORWARD,danger
3457,345.7,2026-04-22T08:40:40.314332+00:00,0x18F190A0,128,3,2,1,218,0,0,0,1,speed_high,FORWARD,danger
3458,345.8,2026-04-22T08:40:40.314515+00:00,0x18F181A0,115,2,0,53,92,27,12,2,1,speed_high,FORWARD,danger
3458,345.8,2026-04-22T08:40:40.314515+00:00,0x18F182A0,160,60,154,117,0,0,0,0,1,speed_high,FORWARD,danger
3458,345.8,2026-04-22T08:40:40.314515+00:00,0x18F183A0,144,1,96,0,206,3,132,3,1,speed_high,FORWARD,danger
3458,345.8,2026-04-22T08:40:40.314515+00:00,0x18F184A0,124,101,54,54,87,113,68,58,1,speed_high,FORWARD,danger
