序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
5330,接收,1,2026-04-24 15:38:00.837.323,0.037096,731,报文帧,数据帧,标准帧,CAN,1,05
5331,接收,1,2026-04-24 15:38:00.837.555,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 6f 12 f0
5332,接收,1,2026-04-24 15:38:00.881.714,0.044159,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bc
5333,接收,1,2026-04-24 15:38:00.924.266,0.042552,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
5334,接收,1,2026-04-24 15:38:00.924.834,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 92 00 80 00
5335,接收,1,2026-04-24 15:38:00.925.411,0.000577,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 ff 02 70 01
5336,接收,1,2026-04-24 15:38:00.925.979,0.000568,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2e 00
5337,接收,1,2026-04-24 15:38:00.926.551,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
5338,接收,1,2026-04-24 15:38:00.927.119,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
5339,接收,1,2026-04-24 15:38:00.927.680,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
5340,接收,1,2026-04-24 15:38:00.928.244,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
5341,接收,1,2026-04-24 15:38:00.928.812,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
5342,接收,1,2026-04-24 15:38:00.929.381,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
5343,接收,1,2026-04-24 15:38:00.929.961,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 2a 57 19 00 00
5344,接收,1,2026-04-24 15:38:00.930.441,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 92 00 1a 00 80 00
5345,接收,1,2026-04-24 15:38:00.930.926,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 56 00
5346,接收,1,2026-04-24 15:38:00.931.414,0.000488,184,报文帧,数据帧,标准帧,CAN,8,19 00 ff 02 70 01 00 00
5347,接收,1,2026-04-24 15:38:00.931.902,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
5348,接收,1,2026-04-24 15:38:00.932.386,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
5349,接收,1,2026-04-24 15:38:00.938.982,0.006596,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 6f 12 f0
5350,接收,1,2026-04-24 15:38:00.968.229,0.029247,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5351,接收,1,2026-04-24 15:38:00.969.712,0.001483,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bc
5352,接收,1,2026-04-24 15:38:00.995.664,0.025952,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5353,接收,1,2026-04-24 15:38:01.038.340,0.042676,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 6a 12 f0
5354,接收,1,2026-04-24 15:38:01.057.707,0.019367,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bd
5355,接收,1,2026-04-24 15:38:01.095.657,0.037950,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5356,接收,1,2026-04-24 15:38:01.138.341,0.042684,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 69 12 f0
5357,接收,1,2026-04-24 15:38:01.145.705,0.007364,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bd
5358,接收,1,2026-04-24 15:38:01.195.651,0.049946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5359,接收,1,2026-04-24 15:38:01.233.702,0.038051,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 be
5360,接收,1,2026-04-24 15:38:01.238.334,0.004632,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 6d 12 f0
5361,接收,1,2026-04-24 15:38:01.321.700,0.083366,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 be
5362,接收,1,2026-04-24 15:38:01.338.356,0.016656,731,报文帧,数据帧,标准帧,CAN,1,05
5363,接收,1,2026-04-24 15:38:01.338.589,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 68 12 f0
5364,接收,1,2026-04-24 15:38:01.363.695,0.025106,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5365,接收,1,2026-04-24 15:38:01.395.641,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5366,接收,1,2026-04-24 15:38:01.409.697,0.014056,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bf
5367,接收,1,2026-04-24 15:38:01.424.257,0.014560,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
5368,接收,1,2026-04-24 15:38:01.424.826,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 96 00 80 00
5369,接收,1,2026-04-24 15:38:01.425.402,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 0f 03 5c 01
5370,接收,1,2026-04-24 15:38:01.425.966,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2e 00
5371,接收,1,2026-04-24 15:38:01.426.539,0.000573,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
5372,接收,1,2026-04-24 15:38:01.427.107,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
5373,接收,1,2026-04-24 15:38:01.427.667,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
5374,接收,1,2026-04-24 15:38:01.428.232,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
5375,接收,1,2026-04-24 15:38:01.428.800,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 03 15 00
5376,接收,1,2026-04-24 15:38:01.429.369,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
5377,接收,1,2026-04-24 15:38:01.429.949,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
5378,接收,1,2026-04-24 15:38:01.438.360,0.008411,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 63 12 f0
5379,接收,1,2026-04-24 15:38:01.495.633,0.057273,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5380,接收,1,2026-04-24 15:38:01.497.693,0.002060,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bf
5381,接收,1,2026-04-24 15:38:01.538.358,0.040665,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 6f 12 f0
5382,接收,1,2026-04-24 15:38:01.585.692,0.047334,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c0
5383,接收,1,2026-04-24 15:38:01.595.628,0.009936,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5384,接收,1,2026-04-24 15:38:01.638.376,0.042748,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 71 12 f0
5385,接收,1,2026-04-24 15:38:01.673.687,0.035311,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c0
5386,接收,1,2026-04-24 15:38:01.738.369,0.064682,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 66 12 f0
5387,接收,1,2026-04-24 15:38:01.761.684,0.023315,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c0
5388,接收,1,2026-04-24 15:38:01.763.668,0.001984,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5389,接收,1,2026-04-24 15:38:01.795.614,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5390,接收,1,2026-04-24 15:38:01.838.395,0.042781,731,报文帧,数据帧,标准帧,CAN,1,05
5391,接收,1,2026-04-24 15:38:01.838.626,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 68 12 f0
5392,接收,1,2026-04-24 15:38:01.849.682,0.011056,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c1
5393,接收,1,2026-04-24 15:38:01.895.608,0.045926,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5394,接收,1,2026-04-24 15:38:01.924.252,0.028644,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
5395,接收,1,2026-04-24 15:38:01.924.820,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 9b 00 81 00
5396,接收,1,2026-04-24 15:38:01.925.388,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 17 03 68 01
5397,接收,1,2026-04-24 15:38:01.925.952,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2e 00
5398,接收,1,2026-04-24 15:38:01.926.524,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
5399,接收,1,2026-04-24 15:38:01.927.093,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
5400,接收,1,2026-04-24 15:38:01.927.653,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
5401,接收,1,2026-04-24 15:38:01.928.217,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
5402,接收,1,2026-04-24 15:38:01.928.785,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 03 15 00
5403,接收,1,2026-04-24 15:38:01.929.353,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
5404,接收,1,2026-04-24 15:38:01.929.934,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 2a 57 19 00 00
5405,接收,1,2026-04-24 15:38:01.930.414,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 9b 00 1a 00 81 00
5406,接收,1,2026-04-24 15:38:01.930.894,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 56 00
5407,接收,1,2026-04-24 15:38:01.931.382,0.000488,184,报文帧,数据帧,标准帧,CAN,8,19 00 17 03 68 01 00 00
5408,接收,1,2026-04-24 15:38:01.931.866,0.000484,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
5409,接收,1,2026-04-24 15:38:01.932.350,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
5410,接收,1,2026-04-24 15:38:01.937.678,0.005328,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c1
5411,接收,1,2026-04-24 15:38:01.938.395,0.000717,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 76 12 f0
5412,接收,1,2026-04-24 15:38:02.000.151,0.061756,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5413,接收,1,2026-04-24 15:38:02.025.678,0.025527,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c2
5414,接收,1,2026-04-24 15:38:02.038.395,0.012717,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 73 12 f0
5415,接收,1,2026-04-24 15:38:02.113.672,0.075277,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c2
5416,接收,1,2026-04-24 15:38:02.138.413,0.024741,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 68 12 f0
5417,接收,1,2026-04-24 15:38:02.168.124,0.029711,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5418,接收,1,2026-04-24 15:38:02.200.138,0.032014,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5419,接收,1,2026-04-24 15:38:02.201.670,0.001532,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c3
5420,接收,1,2026-04-24 15:38:02.238.411,0.036741,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 6b 12 f0
5421,接收,1,2026-04-24 15:38:02.289.669,0.051258,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c3
5422,接收,1,2026-04-24 15:38:02.300.133,0.010464,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5423,接收,1,2026-04-24 15:38:02.338.429,0.038296,731,报文帧,数据帧,标准帧,CAN,1,05
5424,接收,1,2026-04-24 15:38:02.338.661,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 6d 12 f0
5425,接收,1,2026-04-24 15:38:02.377.664,0.039003,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c3
5426,接收,1,2026-04-24 15:38:02.395.580,0.017916,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5427,接收,1,2026-04-24 15:38:02.424.243,0.028663,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
5428,接收,1,2026-04-24 15:38:02.424.811,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 9f 00 81 00
5429,接收,1,2026-04-24 15:38:02.425.383,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 19 03 6c 01
5430,接收,1,2026-04-24 15:38:02.425.943,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2e 00
5431,接收,1,2026-04-24 15:38:02.426.515,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
5432,接收,1,2026-04-24 15:38:02.427.084,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
5433,接收,1,2026-04-24 15:38:02.427.644,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
5434,接收,1,2026-04-24 15:38:02.428.209,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
5435,接收,1,2026-04-24 15:38:02.428.777,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 03 15 00
5436,接收,1,2026-04-24 15:38:02.429.345,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
5437,接收,1,2026-04-24 15:38:02.429.925,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
5438,接收,1,2026-04-24 15:38:02.438.437,0.008512,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 69 12 f0
5439,接收,1,2026-04-24 15:38:02.465.664,0.027227,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c4
5440,接收,1,2026-04-24 15:38:02.538.429,0.072765,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 66 12 f0
5441,接收,1,2026-04-24 15:38:02.553.661,0.015232,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c4
5442,接收,1,2026-04-24 15:38:02.563.621,0.009960,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5443,接收,1,2026-04-24 15:38:02.595.567,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5444,接收,1,2026-04-24 15:38:02.638.451,0.042884,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 68 12 f0
5445,接收,1,2026-04-24 15:38:02.641.655,0.003204,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c5
5446,接收,1,2026-04-24 15:38:02.695.561,0.053906,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5447,接收,1,2026-04-24 15:38:02.729.656,0.034095,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c5
5448,接收,1,2026-04-24 15:38:02.738.448,0.008792,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 6e 12 f0
5449,接收,1,2026-04-24 15:38:02.800.104,0.061656,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5450,接收,1,2026-04-24 15:38:02.817.651,0.017547,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c6
5451,接收,1,2026-04-24 15:38:02.838.468,0.020817,731,报文帧,数据帧,标准帧,CAN,1,05
5452,接收,1,2026-04-24 15:38:02.838.700,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 6d 12 f0
5453,接收,1,2026-04-24 15:38:02.905.646,0.066946,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c6
5454,接收,1,2026-04-24 15:38:02.924.235,0.018589,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
5455,接收,1,2026-04-24 15:38:02.924.803,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a4 00 81 00
5456,接收,1,2026-04-24 15:38:02.925.376,0.000573,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1c 03 6c 01
5457,接收,1,2026-04-24 15:38:02.925.936,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2e 00
5458,接收,1,2026-04-24 15:38:02.926.508,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
5459,接收,1,2026-04-24 15:38:02.927.076,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
5460,接收,1,2026-04-24 15:38:02.927.637,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
5461,接收,1,2026-04-24 15:38:02.928.201,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
5462,接收,1,2026-04-24 15:38:02.928.769,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 03 15 00
5463,接收,1,2026-04-24 15:38:02.929.338,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
5464,接收,1,2026-04-24 15:38:02.929.918,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 2a 57 19 00 00
5465,接收,1,2026-04-24 15:38:02.930.398,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 a4 00 1a 00 81 00
5466,接收,1,2026-04-24 15:38:02.930.878,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 56 00
5467,接收,1,2026-04-24 15:38:02.931.367,0.000489,184,报文帧,数据帧,标准帧,CAN,8,19 00 1c 03 6c 01 00 00
5468,接收,1,2026-04-24 15:38:02.931.847,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
5469,接收,1,2026-04-24 15:38:02.932.331,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
5470,接收,1,2026-04-24 15:38:02.940.079,0.007748,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 6a 12 f0
5471,接收,1,2026-04-24 15:38:02.968.106,0.028027,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5472,接收,1,2026-04-24 15:38:02.993.645,0.025539,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c7
5473,接收,1,2026-04-24 15:38:02.995.541,0.001896,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5474,接收,1,2026-04-24 15:38:03.039.466,0.043925,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 65 12 f0
5475,接收,1,2026-04-24 15:38:03.081.641,0.042175,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c7
5476,接收,1,2026-04-24 15:38:03.095.536,0.013895,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5477,接收,1,2026-04-24 15:38:03.139.488,0.043952,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 64 12 f0
5478,接收,1,2026-04-24 15:38:03.169.639,0.030151,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c7
5479,接收,1,2026-04-24 15:38:03.195.531,0.025892,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5480,接收,1,2026-04-24 15:38:03.239.483,0.043952,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 63 12 f0
5481,接收,1,2026-04-24 15:38:03.257.638,0.018155,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c8
5482,接收,1,2026-04-24 15:38:03.339.500,0.081862,731,报文帧,数据帧,标准帧,CAN,1,05
5483,接收,1,2026-04-24 15:38:03.339.732,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 5b 12 f0
5484,接收,1,2026-04-24 15:38:03.345.636,0.005904,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c8
5485,接收,1,2026-04-24 15:38:03.363.571,0.017935,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5486,接收,1,2026-04-24 15:38:03.400.065,0.036494,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5487,接收,1,2026-04-24 15:38:03.424.229,0.024164,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
5488,接收,1,2026-04-24 15:38:03.424.797,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a9 00 81 00
5489,接收,1,2026-04-24 15:38:03.425.361,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1b 03 6c 01
5490,接收,1,2026-04-24 15:38:03.425.922,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2e 00
5491,接收,1,2026-04-24 15:38:03.426.494,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
5492,接收,1,2026-04-24 15:38:03.427.063,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
5493,接收,1,2026-04-24 15:38:03.427.623,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
5494,接收,1,2026-04-24 15:38:03.428.187,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
5495,接收,1,2026-04-24 15:38:03.428.755,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 03 15 00
5496,接收,1,2026-04-24 15:38:03.429.323,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
5497,接收,1,2026-04-24 15:38:03.429.903,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
5498,接收,1,2026-04-24 15:38:03.433.631,0.003728,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c9
5499,接收,1,2026-04-24 15:38:03.439.507,0.005876,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 60 12 f0
5500,接收,1,2026-04-24 15:38:03.500.060,0.060553,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5501,接收,1,2026-04-24 15:38:03.521.627,0.021567,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c9
5502,接收,1,2026-04-24 15:38:03.539.504,0.017877,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 60 12 f0
5503,接收,1,2026-04-24 15:38:03.600.052,0.060548,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5504,接收,1,2026-04-24 15:38:03.609.624,0.009572,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 00
5505,接收,1,2026-04-24 15:38:03.639.525,0.029901,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 5f 12 f0
5506,接收,1,2026-04-24 15:38:03.697.623,0.058098,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 00
5507,接收,1,2026-04-24 15:38:03.739.519,0.041896,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 62 12 f0
5508,接收,1,2026-04-24 15:38:03.768.025,0.028506,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5509,接收,1,2026-04-24 15:38:03.785.621,0.017596,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 01
5510,接收,1,2026-04-24 15:38:03.795.493,0.009872,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
5511,接收,1,2026-04-24 15:38:03.839.541,0.044048,731,报文帧,数据帧,标准帧,CAN,1,05
5512,接收,1,2026-04-24 15:38:03.839.774,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,72 27 60 12 f0
5513,接收,1,2026-04-24 15:38:03.873.617,0.033843,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 01
5514,接收,1,2026-04-24 15:38:03.895.488,0.021871,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
5515,接收,1,2026-04-24 15:38:03.924.219,0.028731,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
5516,接收,1,2026-04-24 15:38:03.924.788,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a9 00 82 00
5517,接收,1,2026-04-24 15:38:03.925.352,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 44 03 88 01
5518,接收,1,2026-04-24 15:38:03.925.912,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2e 00
5519,接收,1,2026-04-24 15:38:03.926.485,0.000573,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
5520,接收,1,2026-04-24 15:38:03.927.053,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
5521,接收,1,2026-04-24 15:38:03.927.613,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
5522,接收,1,2026-04-24 15:38:03.928.177,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
5523,接收,1,2026-04-24 15:38:03.928.746,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 03 15 00
5524,接收,1,2026-04-24 15:38:03.929.314,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
5525,接收,1,2026-04-24 15:38:03.929.894,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 2a 57 19 00 00
5526,接收,1,2026-04-24 15:38:03.930.375,0.000481,182,报文帧,数据帧,标准帧,CAN,8,01 00 a9 00 1a 00 82 00
