序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
22775,接收,1,2026-05-05 13:00:11.231.753,0.000573,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d3 00 37 00 32 00 3f 00
22776,接收,1,2026-05-05 13:00:11.232.325,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d3 10 00 00 24 73 00 00
22777,接收,1,2026-05-05 13:00:11.232.882,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
22778,接收,1,2026-05-05 13:00:11.233.439,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
22779,接收,1,2026-05-05 13:00:11.234.003,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
22780,接收,1,2026-05-05 13:00:11.234.572,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
22781,接收,1,2026-05-05 13:00:11.235.153,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 4e 17 00 00
22782,接收,1,2026-05-05 13:00:11.235.633,0.000480,182,报文帧,数据帧,标准帧,CAN,8,02 00 97 00 1a 00 7b 00
22783,接收,1,2026-05-05 13:00:11.236.118,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5f 00 5a 00 67 00
22784,接收,1,2026-05-05 13:00:11.236.607,0.000489,184,报文帧,数据帧,标准帧,CAN,8,36 0b 1f 03 18 01 d3 00
22785,接收,1,2026-05-05 13:00:11.237.087,0.000480,185,报文帧,数据帧,标准帧,CAN,8,36 0b 00 00 00 02 3b 3b
22786,接收,1,2026-05-05 13:00:11.237.568,0.000481,186,报文帧,数据帧,标准帧,CAN,8,d3 10 00 00 24 73 00 00
22787,接收,1,2026-05-05 13:00:11.238.048,0.000480,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22788,接收,1,2026-05-05 13:00:11.243.592,0.005544,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22789,接收,1,2026-05-05 13:00:11.270.711,0.027119,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22790,接收,1,2026-05-05 13:00:11.339.039,0.068328,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22791,接收,1,2026-05-05 13:00:11.365.710,0.026671,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22792,接收,1,2026-05-05 13:00:11.456.455,0.090745,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22793,接收,1,2026-05-05 13:00:11.493.889,0.037434,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22794,接收,1,2026-05-05 13:00:11.543.575,0.049686,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22795,接收,1,2026-05-05 13:00:11.551.690,0.008115,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22796,接收,1,2026-05-05 13:00:11.646.719,0.095029,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22797,接收,1,2026-05-05 13:00:11.653.883,0.007164,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22798,接收,1,2026-05-05 13:00:11.730.042,0.076159,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 4e 17 00 00
22799,接收,1,2026-05-05 13:00:11.730.611,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1a 00 97 00 7b 00
22800,接收,1,2026-05-05 13:00:11.731.171,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,36 0b 00 00 1e 03 18 01
22801,接收,1,2026-05-05 13:00:11.731.736,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 37 00 32 00 3f 00
22802,接收,1,2026-05-05 13:00:11.732.297,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d3 10 00 00 24 73 00 00
22803,接收,1,2026-05-05 13:00:11.732.853,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
22804,接收,1,2026-05-05 13:00:11.733.410,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
22805,接收,1,2026-05-05 13:00:11.733.975,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
22806,接收,1,2026-05-05 13:00:11.734.543,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
22807,接收,1,2026-05-05 13:00:11.735.124,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 4e 17 00 00
22808,接收,1,2026-05-05 13:00:11.735.604,0.000480,182,报文帧,数据帧,标准帧,CAN,8,03 00 97 00 1a 00 7b 00
22809,接收,1,2026-05-05 13:00:11.736.085,0.000481,183,报文帧,数据帧,标准帧,CAN,8,00 00 5f 00 5a 00 67 00
22810,接收,1,2026-05-05 13:00:11.736.574,0.000489,184,报文帧,数据帧,标准帧,CAN,8,36 0b 1e 03 18 01 d2 00
22811,接收,1,2026-05-05 13:00:11.737.054,0.000480,185,报文帧,数据帧,标准帧,CAN,8,36 0b 00 00 00 02 3b 3b
22812,接收,1,2026-05-05 13:00:11.737.535,0.000481,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22813,接收,1,2026-05-05 13:00:11.738.044,0.000509,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22814,接收,1,2026-05-05 13:00:11.739.015,0.000971,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22815,接收,1,2026-05-05 13:00:11.832.656,0.093641,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22816,接收,1,2026-05-05 13:00:11.843.560,0.010904,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22817,接收,1,2026-05-05 13:00:11.927.683,0.084123,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22818,接收,1,2026-05-05 13:00:11.973.968,0.046285,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22819,接收,1,2026-05-05 13:00:12.018.539,0.044571,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22820,接收,1,2026-05-05 13:00:12.039.002,0.020463,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22821,接收,1,2026-05-05 13:00:12.113.755,0.074753,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22822,接收,1,2026-05-05 13:00:12.143.545,0.029790,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22823,接收,1,2026-05-05 13:00:12.208.768,0.065223,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22824,接收,1,2026-05-05 13:00:12.230.033,0.021265,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 4e 17 00 00
22825,接收,1,2026-05-05 13:00:12.230.601,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 97 00 7b 00
22826,接收,1,2026-05-05 13:00:12.231.158,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,36 0b 00 00 1e 03 18 01
22827,接收,1,2026-05-05 13:00:12.231.723,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 37 00 32 00 3f 00
22828,接收,1,2026-05-05 13:00:12.232.283,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d3 10 00 00 25 73 00 00
22829,接收,1,2026-05-05 13:00:12.232.844,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
22830,接收,1,2026-05-05 13:00:12.233.401,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
22831,接收,1,2026-05-05 13:00:12.233.965,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
22832,接收,1,2026-05-05 13:00:12.234.534,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
22833,接收,1,2026-05-05 13:00:12.235.114,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 4e 17 00 00
22834,接收,1,2026-05-05 13:00:12.235.595,0.000481,182,报文帧,数据帧,标准帧,CAN,8,02 00 97 00 1a 00 7b 00
22835,接收,1,2026-05-05 13:00:12.236.080,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5f 00 5a 00 67 00
22836,接收,1,2026-05-05 13:00:12.236.568,0.000488,184,报文帧,数据帧,标准帧,CAN,8,36 0b 1e 03 18 01 d2 00
22837,接收,1,2026-05-05 13:00:12.237.049,0.000481,185,报文帧,数据帧,标准帧,CAN,8,36 0b 00 00 00 02 3b 3b
22838,接收,1,2026-05-05 13:00:12.237.530,0.000481,186,报文帧,数据帧,标准帧,CAN,8,d3 10 00 00 25 73 00 00
22839,接收,1,2026-05-05 13:00:12.238.002,0.000472,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22840,接收,1,2026-05-05 13:00:12.293.847,0.055845,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22841,接收,1,2026-05-05 13:00:12.299.566,0.005719,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22842,接收,1,2026-05-05 13:00:12.343.532,0.043966,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22843,接收,1,2026-05-05 13:00:12.394.825,0.051293,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22844,接收,1,2026-05-05 13:00:12.453.734,0.058909,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22845,接收,1,2026-05-05 13:00:12.485.516,0.031782,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22846,接收,1,2026-05-05 13:00:12.538.973,0.053457,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22847,接收,1,2026-05-05 13:00:12.580.657,0.041684,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22848,接收,1,2026-05-05 13:00:12.643.518,0.062861,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22849,接收,1,2026-05-05 13:00:12.675.907,0.032389,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22850,接收,1,2026-05-05 13:00:12.730.023,0.054116,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 4e 17 00 00
22851,接收,1,2026-05-05 13:00:12.730.592,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 96 00 7b 00
22852,接收,1,2026-05-05 13:00:12.731.161,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,36 0b 00 00 1d 03 18 01
22853,接收,1,2026-05-05 13:00:12.731.729,0.000568,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 37 00 32 00 3f 00
22854,接收,1,2026-05-05 13:00:12.732.290,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d3 10 00 00 25 73 00 00
22855,接收,1,2026-05-05 13:00:12.732.850,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
22856,接收,1,2026-05-05 13:00:12.733.407,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
22857,接收,1,2026-05-05 13:00:12.733.972,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
22858,接收,1,2026-05-05 13:00:12.734.540,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
22859,接收,1,2026-05-05 13:00:12.735.121,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 4e 17 00 00
22860,接收,1,2026-05-05 13:00:12.735.602,0.000481,182,报文帧,数据帧,标准帧,CAN,8,02 00 96 00 1a 00 7b 00
22861,接收,1,2026-05-05 13:00:12.736.086,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 5f 00 5a 00 67 00
22862,接收,1,2026-05-05 13:00:12.736.575,0.000489,184,报文帧,数据帧,标准帧,CAN,8,36 0b 1d 03 18 01 d2 00
22863,接收,1,2026-05-05 13:00:12.737.051,0.000476,185,报文帧,数据帧,标准帧,CAN,8,36 0b 00 00 00 02 3b 3b
22864,接收,1,2026-05-05 13:00:12.737.532,0.000481,186,报文帧,数据帧,标准帧,CAN,8,d3 10 00 00 25 73 00 00
22865,接收,1,2026-05-05 13:00:12.738.005,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22866,接收,1,2026-05-05 13:00:12.766.571,0.028566,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22867,接收,1,2026-05-05 13:00:12.774.135,0.007564,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22868,接收,1,2026-05-05 13:00:12.843.508,0.069373,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22869,接收,1,2026-05-05 13:00:12.861.832,0.018324,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22870,接收,1,2026-05-05 13:00:12.938.952,0.077120,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22871,接收,1,2026-05-05 13:00:12.956.972,0.018020,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22872,接收,1,2026-05-05 13:00:13.047.606,0.090634,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22873,接收,1,2026-05-05 13:00:13.093.908,0.046302,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22874,接收,1,2026-05-05 13:00:13.142.706,0.048798,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22875,接收,1,2026-05-05 13:00:13.143.490,0.000784,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22876,接收,1,2026-05-05 13:00:13.230.013,0.086523,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 4e 18 00 00
22877,接收,1,2026-05-05 13:00:13.230.581,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1a 00 96 00 7b 00
22878,接收,1,2026-05-05 13:00:13.231.146,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,35 0b 00 00 1e 03 18 01
22879,接收,1,2026-05-05 13:00:13.231.710,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d3 00 37 00 32 00 3f 00
22880,接收,1,2026-05-05 13:00:13.232.283,0.000573,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d3 10 00 00 26 73 00 00
22881,接收,1,2026-05-05 13:00:13.232.840,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
22882,接收,1,2026-05-05 13:00:13.233.396,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
22883,接收,1,2026-05-05 13:00:13.233.960,0.000564,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22884,接收,1,2026-05-05 13:00:13.234.453,0.000493,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
22885,接收,1,2026-05-05 13:00:13.235.022,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
22886,接收,1,2026-05-05 13:00:13.235.603,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 4e 18 00 00
22887,接收,1,2026-05-05 13:00:13.236.088,0.000485,182,报文帧,数据帧,标准帧,CAN,8,03 00 96 00 1a 00 7b 00
22888,接收,1,2026-05-05 13:00:13.236.568,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 5f 00 5a 00 67 00
22889,接收,1,2026-05-05 13:00:13.237.057,0.000489,184,报文帧,数据帧,标准帧,CAN,8,35 0b 1e 03 18 01 d3 00
22890,接收,1,2026-05-05 13:00:13.237.525,0.000468,185,报文帧,数据帧,标准帧,CAN,8,35 0b 00 00 00 02 3b 3b
22891,接收,1,2026-05-05 13:00:13.238.002,0.000477,186,报文帧,数据帧,标准帧,CAN,8,d3 10 00 00 26 73 00 00
22892,接收,1,2026-05-05 13:00:13.238.475,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22893,接收,1,2026-05-05 13:00:13.253.694,0.015219,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22894,接收,1,2026-05-05 13:00:13.328.574,0.074880,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22895,接收,1,2026-05-05 13:00:13.343.478,0.014904,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22896,接收,1,2026-05-05 13:00:13.423.725,0.080247,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22897,接收,1,2026-05-05 13:00:13.443.472,0.019747,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22898,接收,1,2026-05-05 13:00:13.514.458,0.070986,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22899,接收,1,2026-05-05 13:00:13.573.779,0.059321,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22900,接收,1,2026-05-05 13:00:13.609.523,0.035744,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22901,接收,1,2026-05-05 13:00:13.643.461,0.033938,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22902,接收,1,2026-05-05 13:00:13.704.653,0.061192,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22903,接收,1,2026-05-05 13:00:13.730.001,0.025348,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 4e 17 00 00
22904,接收,1,2026-05-05 13:00:13.730.570,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 96 00 7b 00
22905,接收,1,2026-05-05 13:00:13.731.138,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,35 0b 00 00 22 03 18 01
22906,接收,1,2026-05-05 13:00:13.731.703,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d3 00 37 00 32 00 3f 00
22907,接收,1,2026-05-05 13:00:13.732.276,0.000573,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d3 10 00 00 26 73 00 00
22908,接收,1,2026-05-05 13:00:13.732.832,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
22909,接收,1,2026-05-05 13:00:13.733.389,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
22910,接收,1,2026-05-05 13:00:13.733.953,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
22911,接收,1,2026-05-05 13:00:13.734.522,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
22912,接收,1,2026-05-05 13:00:13.735.103,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 4e 17 00 00
22913,接收,1,2026-05-05 13:00:13.735.583,0.000480,182,报文帧,数据帧,标准帧,CAN,8,02 00 96 00 1a 00 7b 00
22914,接收,1,2026-05-05 13:00:13.736.068,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5f 00 5a 00 67 00
22915,接收,1,2026-05-05 13:00:13.736.557,0.000489,184,报文帧,数据帧,标准帧,CAN,8,35 0b 22 03 18 01 d3 00
22916,接收,1,2026-05-05 13:00:13.737.025,0.000468,185,报文帧,数据帧,标准帧,CAN,8,35 0b 00 00 00 02 3b 3b
22917,接收,1,2026-05-05 13:00:13.737.502,0.000477,186,报文帧,数据帧,标准帧,CAN,8,d3 10 00 00 26 73 00 00
22918,接收,1,2026-05-05 13:00:13.737.975,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22919,接收,1,2026-05-05 13:00:13.743.458,0.005483,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22920,接收,1,2026-05-05 13:00:13.795.408,0.051950,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22921,接收,1,2026-05-05 13:00:13.890.396,0.094988,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22922,接收,1,2026-05-05 13:00:13.893.660,0.003264,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22923,接收,1,2026-05-05 13:00:13.943.446,0.049786,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22924,接收,1,2026-05-05 13:00:13.985.638,0.042192,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22925,接收,1,2026-05-05 13:00:14.053.858,0.068220,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22926,接收,1,2026-05-05 13:00:14.076.414,0.022556,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22927,接收,1,2026-05-05 13:00:14.138.886,0.062472,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22928,接收,1,2026-05-05 13:00:14.171.524,0.032638,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22929,接收,1,2026-05-05 13:00:14.229.992,0.058468,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 4e 17 00 00
22930,接收,1,2026-05-05 13:00:14.230.560,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 96 00 7b 00
22931,接收,1,2026-05-05 13:00:14.231.129,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,34 0b 00 00 21 03 18 01
22932,接收,1,2026-05-05 13:00:14.231.698,0.000569,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d3 00 37 00 32 00 3f 00
22933,接收,1,2026-05-05 13:00:14.232.270,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d3 10 00 00 27 73 00 00
22934,接收,1,2026-05-05 13:00:14.232.827,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3c 3b
22935,接收,1,2026-05-05 13:00:14.233.392,0.000565,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
22936,接收,1,2026-05-05 13:00:14.233.956,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
22937,接收,1,2026-05-05 13:00:14.234.525,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
22938,接收,1,2026-05-05 13:00:14.235.105,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 4e 17 00 00
22939,接收,1,2026-05-05 13:00:14.235.586,0.000481,182,报文帧,数据帧,标准帧,CAN,8,02 00 96 00 1a 00 7b 00
22940,接收,1,2026-05-05 13:00:14.236.071,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5f 00 5a 00 67 00
22941,接收,1,2026-05-05 13:00:14.236.559,0.000488,184,报文帧,数据帧,标准帧,CAN,8,34 0b 21 03 18 01 d3 00
22942,接收,1,2026-05-05 13:00:14.237.040,0.000481,185,报文帧,数据帧,标准帧,CAN,8,34 0b 00 00 00 02 3c 3b
22943,接收,1,2026-05-05 13:00:14.237.521,0.000481,186,报文帧,数据帧,标准帧,CAN,8,d3 10 00 00 27 73 00 00
22944,接收,1,2026-05-05 13:00:14.237.993,0.000472,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22945,接收,1,2026-05-05 13:00:14.243.433,0.005440,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22946,接收,1,2026-05-05 13:00:14.262.305,0.018872,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22947,接收,1,2026-05-05 13:00:14.357.446,0.095141,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22948,接收,1,2026-05-05 13:00:14.373.737,0.016291,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22949,接收,1,2026-05-05 13:00:14.438.870,0.065133,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22950,接收,1,2026-05-05 13:00:14.452.488,0.013618,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22951,接收,1,2026-05-05 13:00:14.543.201,0.090713,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22952,接收,1,2026-05-05 13:00:14.543.713,0.000512,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
22953,接收,1,2026-05-05 13:00:14.638.338,0.094625,11,报文帧,数据帧,标准帧,CAN,8,f6 80 00 00 00 00 00 00
22954,接收,1,2026-05-05 13:00:14.693.719,0.055381,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
22955,接收,1,2026-05-05 13:00:14.729.980,0.036261,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 4e 17 00 00
22956,接收,1,2026-05-05 13:00:14.730.548,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1a 00 97 00 7b 00
22957,接收,1,2026-05-05 13:00:14.731.109,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,34 0b 00 00 20 03 18 01
22958,接收,1,2026-05-05 13:00:14.731.677,0.000568,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d3 00 37 00 32 00 3f 00
22959,接收,1,2026-05-05 13:00:14.732.250,0.000573,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d3 10 00 00 27 73 00 00
22960,接收,1,2026-05-05 13:00:14.732.807,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3d 3b
22961,接收,1,2026-05-05 13:00:14.733.367,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
22962,接收,1,2026-05-05 13:00:14.733.932,0.000565,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
22963,接收,1,2026-05-05 13:00:14.734.285,0.000353,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
22964,接收,1,2026-05-05 13:00:14.734.853,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
22965,接收,1,2026-05-05 13:00:14.735.434,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 4e 17 00 00
22966,接收,1,2026-05-05 13:00:14.735.915,0.000481,182,报文帧,数据帧,标准帧,CAN,8,03 00 97 00 1a 00 7b 00
22967,接收,1,2026-05-05 13:00:14.736.395,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 5f 00 5a 00 67 00
22968,接收,1,2026-05-05 13:00:14.736.884,0.000489,184,报文帧,数据帧,标准帧,CAN,8,34 0b 20 03 18 01 d3 00
22969,接收,1,2026-05-05 13:00:14.737.369,0.000485,185,报文帧,数据帧,标准帧,CAN,8,34 0b 00 00 00 02 3d 3b
