序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
2592,接收,1,2026-05-05 14:59:03.373.309,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 51 18 00 00
2593,接收,1,2026-05-05 14:59:03.373.794,0.000485,182,报文帧,数据帧,标准帧,CAN,8,03 00 91 00 1b 00 7b 00
2594,接收,1,2026-05-05 14:59:03.374.271,0.000477,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 58 00 63 00
2595,接收,1,2026-05-05 14:59:03.374.755,0.000484,184,报文帧,数据帧,标准帧,CAN,8,38 0b 1f 03 2c 01 d2 00
2596,接收,1,2026-05-05 14:59:03.375.228,0.000473,185,报文帧,数据帧,标准帧,CAN,8,38 0b 00 00 00 02 36 36
2597,接收,1,2026-05-05 14:59:03.375.705,0.000477,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 4f 89 00 00
2598,接收,1,2026-05-05 14:59:03.376.185,0.000480,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2599,接收,1,2026-05-05 14:59:03.393.996,0.017811,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2600,接收,1,2026-05-05 14:59:03.422.075,0.028079,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2601,接收,1,2026-05-05 14:59:03.501.174,0.079099,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2602,接收,1,2026-05-05 14:59:03.512.928,0.011754,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2603,接收,1,2026-05-05 14:59:03.589.436,0.076508,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2604,接收,1,2026-05-05 14:59:03.608.081,0.018645,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2605,接收,1,2026-05-05 14:59:03.693.980,0.085899,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2606,接收,1,2026-05-05 14:59:03.703.238,0.009258,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2607,接收,1,2026-05-05 14:59:03.793.996,0.090758,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2608,接收,1,2026-05-05 14:59:03.821.263,0.027267,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2609,接收,1,2026-05-05 14:59:03.868.208,0.046945,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 51 18 00 00
2610,接收,1,2026-05-05 14:59:03.868.776,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1a 00 91 00 7b 00
2611,接收,1,2026-05-05 14:59:03.869.333,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,3e 0b 00 00 21 03 2c 01
2612,接收,1,2026-05-05 14:59:03.869.905,0.000572,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 34 00 30 00 3b 00
2613,接收,1,2026-05-05 14:59:03.870.466,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 50 89 00 00
2614,接收,1,2026-05-05 14:59:03.871.023,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
2615,接收,1,2026-05-05 14:59:03.871.579,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
2616,接收,1,2026-05-05 14:59:03.872.144,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
2617,接收,1,2026-05-05 14:59:03.872.713,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
2618,接收,1,2026-05-05 14:59:03.873.293,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 51 18 00 00
2619,接收,1,2026-05-05 14:59:03.873.778,0.000485,182,报文帧,数据帧,标准帧,CAN,8,03 00 91 00 1a 00 7b 00
2620,接收,1,2026-05-05 14:59:03.874.267,0.000489,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 58 00 63 00
2621,接收,1,2026-05-05 14:59:03.874.751,0.000484,184,报文帧,数据帧,标准帧,CAN,8,3e 0b 21 03 2c 01 d2 00
2622,接收,1,2026-05-05 14:59:03.875.232,0.000481,185,报文帧,数据帧,标准帧,CAN,8,3e 0b 00 00 00 02 36 36
2623,接收,1,2026-05-05 14:59:03.875.721,0.000489,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 50 89 00 00
2624,接收,1,2026-05-05 14:59:03.876.201,0.000480,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2625,接收,1,2026-05-05 14:59:03.889.215,0.013014,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2626,接收,1,2026-05-05 14:59:03.893.967,0.004752,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2627,接收,1,2026-05-05 14:59:03.984.268,0.090301,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2628,接收,1,2026-05-05 14:59:03.993.964,0.009696,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2629,接收,1,2026-05-05 14:59:04.075.076,0.081112,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2630,接收,1,2026-05-05 14:59:04.141.248,0.066172,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2631,接收,1,2026-05-05 14:59:04.170.426,0.029178,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2632,接收,1,2026-05-05 14:59:04.193.953,0.023527,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2633,接收,1,2026-05-05 14:59:04.260.988,0.067035,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2634,接收,1,2026-05-05 14:59:04.301.134,0.040146,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2635,接收,1,2026-05-05 14:59:04.356.179,0.055045,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2636,接收,1,2026-05-05 14:59:04.368.199,0.012020,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 51 18 00 00
2637,接收,1,2026-05-05 14:59:04.368.768,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1b 00 91 00 7b 00
2638,接收,1,2026-05-05 14:59:04.369.325,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,3e 0b 00 00 22 03 30 01
2639,接收,1,2026-05-05 14:59:04.369.893,0.000568,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 34 00 30 00 3b 00
2640,接收,1,2026-05-05 14:59:04.370.454,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 50 89 00 00
2641,接收,1,2026-05-05 14:59:04.371.011,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
2642,接收,1,2026-05-05 14:59:04.371.567,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
2643,接收,1,2026-05-05 14:59:04.372.132,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
2644,接收,1,2026-05-05 14:59:04.372.701,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
2645,接收,1,2026-05-05 14:59:04.373.281,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 51 18 00 00
2646,接收,1,2026-05-05 14:59:04.373.766,0.000485,182,报文帧,数据帧,标准帧,CAN,8,03 00 91 00 1b 00 7b 00
2647,接收,1,2026-05-05 14:59:04.374.243,0.000477,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 58 00 63 00
2648,接收,1,2026-05-05 14:59:04.374.727,0.000484,184,报文帧,数据帧,标准帧,CAN,8,3e 0b 22 03 30 01 d2 00
2649,接收,1,2026-05-05 14:59:04.375.208,0.000481,185,报文帧,数据帧,标准帧,CAN,8,3e 0b 00 00 00 02 36 36
2650,接收,1,2026-05-05 14:59:04.375.696,0.000488,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 50 89 00 00
2651,接收,1,2026-05-05 14:59:04.376.177,0.000481,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2652,接收,1,2026-05-05 14:59:04.393.940,0.017763,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2653,接收,1,2026-05-05 14:59:04.451.372,0.057432,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2654,接收,1,2026-05-05 14:59:04.493.934,0.042562,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2655,接收,1,2026-05-05 14:59:04.542.180,0.048246,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2656,接收,1,2026-05-05 14:59:04.621.220,0.079040,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2657,接收,1,2026-05-05 14:59:04.637.305,0.016085,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2658,接收,1,2026-05-05 14:59:04.693.926,0.056621,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2659,接收,1,2026-05-05 14:59:04.732.431,0.038505,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2660,接收,1,2026-05-05 14:59:04.793.920,0.061489,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2661,接收,1,2026-05-05 14:59:04.823.242,0.029322,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2662,接收,1,2026-05-05 14:59:04.868.190,0.044948,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 51 18 00 00
2663,接收,1,2026-05-05 14:59:04.868.759,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1b 00 91 00 7b 00
2664,接收,1,2026-05-05 14:59:04.869.315,0.000556,18f183a0,报文帧,数据帧,扩展帧,CAN,8,42 0b 00 00 1f 03 2c 01
2665,接收,1,2026-05-05 14:59:04.869.876,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 34 00 30 00 3b 00
2666,接收,1,2026-05-05 14:59:04.870.437,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 51 89 00 00
2667,接收,1,2026-05-05 14:59:04.870.993,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
2668,接收,1,2026-05-05 14:59:04.871.550,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
2669,接收,1,2026-05-05 14:59:04.872.114,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
2670,接收,1,2026-05-05 14:59:04.872.683,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
2671,接收,1,2026-05-05 14:59:04.873.264,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 51 18 00 00
2672,接收,1,2026-05-05 14:59:04.873.748,0.000484,182,报文帧,数据帧,标准帧,CAN,8,03 00 91 00 1b 00 7b 00
2673,接收,1,2026-05-05 14:59:04.874.225,0.000477,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 58 00 63 00
2674,接收,1,2026-05-05 14:59:04.874.710,0.000485,184,报文帧,数据帧,标准帧,CAN,8,42 0b 1f 03 2c 01 d2 00
2675,接收,1,2026-05-05 14:59:04.875.178,0.000468,185,报文帧,数据帧,标准帧,CAN,8,42 0b 00 00 00 02 36 36
2676,接收,1,2026-05-05 14:59:04.875.651,0.000473,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 51 89 00 00
2677,接收,1,2026-05-05 14:59:04.876.124,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2678,接收,1,2026-05-05 14:59:04.918.591,0.042467,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2679,接收,1,2026-05-05 14:59:04.941.098,0.022507,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2680,接收,1,2026-05-05 14:59:04.993.908,0.052810,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2681,接收,1,2026-05-05 14:59:05.009.345,0.015437,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2682,接收,1,2026-05-05 14:59:05.101.092,0.091747,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2683,接收,1,2026-05-05 14:59:05.104.432,0.003340,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2684,接收,1,2026-05-05 14:59:05.189.351,0.084919,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2685,接收,1,2026-05-05 14:59:05.199.669,0.010318,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2686,接收,1,2026-05-05 14:59:05.290.495,0.090826,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2687,接收,1,2026-05-05 14:59:05.293.891,0.003396,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2688,接收,1,2026-05-05 14:59:05.368.179,0.074288,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 51 17 00 00
2689,接收,1,2026-05-05 14:59:05.368.743,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 91 00 7b 00
2690,接收,1,2026-05-05 14:59:05.369.304,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,42 0b 00 00 1e 03 2c 01
2691,接收,1,2026-05-05 14:59:05.369.860,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 34 00 30 00 3b 00
2692,接收,1,2026-05-05 14:59:05.370.421,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 51 89 00 00
2693,接收,1,2026-05-05 14:59:05.370.978,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
2694,接收,1,2026-05-05 14:59:05.371.534,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
2695,接收,1,2026-05-05 14:59:05.372.099,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
2696,接收,1,2026-05-05 14:59:05.372.668,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
2697,接收,1,2026-05-05 14:59:05.373.248,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 51 17 00 00
2698,接收,1,2026-05-05 14:59:05.373.729,0.000481,182,报文帧,数据帧,标准帧,CAN,8,02 00 91 00 1a 00 7b 00
2699,接收,1,2026-05-05 14:59:05.374.210,0.000481,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 58 00 63 00
2700,接收,1,2026-05-05 14:59:05.374.694,0.000484,184,报文帧,数据帧,标准帧,CAN,8,42 0b 1e 03 2c 01 d2 00
2701,接收,1,2026-05-05 14:59:05.375.159,0.000465,185,报文帧,数据帧,标准帧,CAN,8,42 0b 00 00 00 02 36 36
2702,接收,1,2026-05-05 14:59:05.375.631,0.000472,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 51 89 00 00
2703,接收,1,2026-05-05 14:59:05.376.104,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2704,接收,1,2026-05-05 14:59:05.385.618,0.009514,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2705,接收,1,2026-05-05 14:59:05.421.072,0.035454,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2706,接收,1,2026-05-05 14:59:05.480.836,0.059764,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2707,接收,1,2026-05-05 14:59:05.493.884,0.013048,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2708,接收,1,2026-05-05 14:59:05.571.580,0.077696,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2709,接收,1,2026-05-05 14:59:05.593.875,0.022295,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2710,接收,1,2026-05-05 14:59:05.666.668,0.072793,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2711,接收,1,2026-05-05 14:59:05.741.160,0.074492,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2712,接收,1,2026-05-05 14:59:05.757.529,0.016369,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2713,接收,1,2026-05-05 14:59:05.793.867,0.036338,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2714,接收,1,2026-05-05 14:59:05.852.756,0.058889,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2715,接收,1,2026-05-05 14:59:05.868.169,0.015413,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 51 18 00 00
2716,接收,1,2026-05-05 14:59:05.868.737,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1b 00 91 00 7b 00
2717,接收,1,2026-05-05 14:59:05.869.294,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,41 0b 00 00 20 03 2c 01
2718,接收,1,2026-05-05 14:59:05.869.858,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 34 00 30 00 3b 00
2719,接收,1,2026-05-05 14:59:05.870.419,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 52 89 00 00
2720,接收,1,2026-05-05 14:59:05.870.976,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
2721,接收,1,2026-05-05 14:59:05.871.532,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
2722,接收,1,2026-05-05 14:59:05.872.097,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
2723,接收,1,2026-05-05 14:59:05.872.666,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
2724,接收,1,2026-05-05 14:59:05.873.246,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 51 18 00 00
2725,接收,1,2026-05-05 14:59:05.873.731,0.000485,182,报文帧,数据帧,标准帧,CAN,8,03 00 91 00 1b 00 7b 00
2726,接收,1,2026-05-05 14:59:05.874.207,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 58 00 63 00
2727,接收,1,2026-05-05 14:59:05.874.692,0.000485,184,报文帧,数据帧,标准帧,CAN,8,41 0b 20 03 2c 01 d2 00
2728,接收,1,2026-05-05 14:59:05.875.161,0.000469,185,报文帧,数据帧,标准帧,CAN,8,41 0b 00 00 00 02 36 36
2729,接收,1,2026-05-05 14:59:05.875.633,0.000472,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 52 89 00 00
2730,接收,1,2026-05-05 14:59:05.876.110,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2731,接收,1,2026-05-05 14:59:05.901.048,0.024938,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2732,接收,1,2026-05-05 14:59:05.947.883,0.046835,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2733,接收,1,2026-05-05 14:59:05.993.857,0.045974,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2734,接收,1,2026-05-05 14:59:06.038.608,0.044751,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2735,接收,1,2026-05-05 14:59:06.093.849,0.055241,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2736,接收,1,2026-05-05 14:59:06.133.885,0.040036,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2737,接收,1,2026-05-05 14:59:06.221.032,0.087147,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2738,接收,1,2026-05-05 14:59:06.229.051,0.008019,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2739,接收,1,2026-05-05 14:59:06.293.839,0.064788,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2740,接收,1,2026-05-05 14:59:06.319.858,0.026019,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2741,接收,1,2026-05-05 14:59:06.368.163,0.048305,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 51 18 00 00
2742,接收,1,2026-05-05 14:59:06.368.731,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1b 00 91 00 7b 00
2743,接收,1,2026-05-05 14:59:06.369.288,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,41 0b 00 00 1d 03 2c 01
2744,接收,1,2026-05-05 14:59:06.369.844,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 34 00 30 00 3b 00
2745,接收,1,2026-05-05 14:59:06.370.405,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 52 89 00 00
2746,接收,1,2026-05-05 14:59:06.370.961,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
2747,接收,1,2026-05-05 14:59:06.371.518,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
2748,接收,1,2026-05-05 14:59:06.372.083,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
2749,接收,1,2026-05-05 14:59:06.372.651,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
2750,接收,1,2026-05-05 14:59:06.373.232,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 51 18 00 00
2751,接收,1,2026-05-05 14:59:06.373.717,0.000485,182,报文帧,数据帧,标准帧,CAN,8,03 00 91 00 1b 00 7b 00
2752,接收,1,2026-05-05 14:59:06.374.193,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 58 00 63 00
2753,接收,1,2026-05-05 14:59:06.374.678,0.000485,184,报文帧,数据帧,标准帧,CAN,8,41 0b 1d 03 2c 01 d2 00
2754,接收,1,2026-05-05 14:59:06.375.147,0.000469,185,报文帧,数据帧,标准帧,CAN,8,41 0b 00 00 00 02 36 36
2755,接收,1,2026-05-05 14:59:06.375.619,0.000472,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 52 89 00 00
2756,接收,1,2026-05-05 14:59:06.376.096,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2757,接收,1,2026-05-05 14:59:06.389.283,0.013187,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2758,接收,1,2026-05-05 14:59:06.415.310,0.026027,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2759,接收,1,2026-05-05 14:59:06.506.232,0.090922,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2760,接收,1,2026-05-05 14:59:06.541.014,0.034782,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2761,接收,1,2026-05-05 14:59:06.593.824,0.052810,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2762,接收,1,2026-05-05 14:59:06.601.507,0.007683,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2763,接收,1,2026-05-05 14:59:06.696.799,0.095292,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2764,接收,1,2026-05-05 14:59:06.701.003,0.004204,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2765,接收,1,2026-05-05 14:59:06.787.494,0.086491,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
2766,接收,1,2026-05-05 14:59:06.793.814,0.006320,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2767,接收,1,2026-05-05 14:59:06.868.149,0.074335,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 51 18 00 00
2768,接收,1,2026-05-05 14:59:06.868.718,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 91 00 7b 00
2769,接收,1,2026-05-05 14:59:06.869.279,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,41 0b 00 00 20 03 2c 01
2770,接收,1,2026-05-05 14:59:06.869.843,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 34 00 30 00 3b 00
2771,接收,1,2026-05-05 14:59:06.870.404,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b0 15 00 00 53 89 00 00
2772,接收,1,2026-05-05 14:59:06.870.961,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
2773,接收,1,2026-05-05 14:59:06.871.517,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
2774,接收,1,2026-05-05 14:59:06.872.082,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
2775,接收,1,2026-05-05 14:59:06.872.650,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
2776,接收,1,2026-05-05 14:59:06.873.231,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 51 18 00 00
2777,接收,1,2026-05-05 14:59:06.873.716,0.000485,182,报文帧,数据帧,标准帧,CAN,8,02 00 91 00 1a 00 7b 00
2778,接收,1,2026-05-05 14:59:06.874.196,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 58 00 63 00
2779,接收,1,2026-05-05 14:59:06.874.681,0.000485,184,报文帧,数据帧,标准帧,CAN,8,41 0b 20 03 2c 01 d2 00
2780,接收,1,2026-05-05 14:59:06.875.150,0.000469,185,报文帧,数据帧,标准帧,CAN,8,41 0b 00 00 00 02 36 36
2781,接收,1,2026-05-05 14:59:06.875.622,0.000472,186,报文帧,数据帧,标准帧,CAN,8,b0 15 00 00 53 89 00 00
2782,接收,1,2026-05-05 14:59:06.876.099,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2783,接收,1,2026-05-05 14:59:06.882.630,0.006531,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2784,接收,1,2026-05-05 14:59:06.893.806,0.011176,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
2785,接收,1,2026-05-05 14:59:06.973.562,0.079756,11,报文帧,数据帧,标准帧,CAN,8,d5 80 00 00 00 00 00 00
2786,接收,1,2026-05-05 14:59:07.020.988,0.047426,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
2787,接收,1,2026-05-05 14:59:07.068.670,0.047682,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
